token,valence
zoende,0.089981996
open-,-0.011114864
dichtging,0.06868039
fluitje,0.11845919
kraagje,0.041109398
charlie,0.092366785
charles,0.06725585
walker,0.109246746
onbesuisde,-0.102697045
mina,-0.025854476
onbesuisd,-0.0531552
beleefdheid,-0.07236488
terugtrekken,-0.03049365
bewonderend,0.17928882
marcheerde,0.030611798
bits,-0.0016553625
zootje,0.013707638
gáán,0.026447937
gestruikeld,-0.10020735
eettafel,0.11259507
drankkast,0.059601985
camee,0.12122385
ouderwetse,0.12440396
roodgouden,0.059450872
zetting,0.12124665
diamantjes,0.11785267
verfomfaaid,-0.042316474
opdrinken,0.09762281
studeerden,0.1347017
glommen,0.045861837
koffiedrinken,0.116139136
kletsen,0.08382718
kunstcollectie,0.16418871
sleepte,0.01955451
walste,0.06152048
verzweeg,-0.04779893
botsing,-0.14049655
wereldstad,0.09170023
stacaravan,0.057993803
ziend,-0.12196812
kortetermijngeheugen,-0.10808107
dagelijkse,0.05159981
geput,-0.032716513
ebde,-0.13821843
gepassioneerde,0.015593439
vinnig,0.031583473
samenloop,-0.09892137
beledigde,-0.11643981
hallucineren,-0.1338659
tijdlang,-0.009898139
vrijgezel,0.18316525
ontlokt,0.016649373
wereldwijsheid,0.048686296
verdaan,0.031587526
duiveltje,0.0071942806
optellen,0.041217756
aanneemt,0.08513188
allerliefst,0.12592727
doorwerkte,0.10562052
verstrooide,0.051600207
academisch,0.13477053
opgeleide,0.12959298
scheelt,0.12071165
aai,0.083808154
vertwijfeld,-0.16980341
koninklijk,0.06464861
onnozel,-0.036954187
godvergeten,-0.08812506
onherbergzaam,-0.028848652
vehikel,-0.017010927
rokkenjager,0.072200656
gedeukte,-0.031850103
gezoend,0.043166243
vrouwvolk,-0.09984688
geleerde,0.097845584
walgelijke,-0.24168643
sereen,0.035789005
aangelopen,-0.16462527
spaar,-0.014064098
antiekhandelaar,0.09545792
overeenkomst,0.07346225
inpikken,0.08641607
relax,0.12933478
kazerne,-0.006691034
vlieger,0.12362118
binnenstormde,0.066622816
proosten,0.20576805
snufje,0.037495688
luchtmacht,0.048718587
veronica,0.012905397
promotie,0.21069849
okidoki,0.13463883
sollicitatie,0.10550022
bazige,-0.03403697
rashond,0.12849876
overstag,-0.0029270016
harry,0.07855983
grappend,0.01935253
mee-eten,0.12515543
caravan,-0.017513007
psychische,-0.15237302
northern,0.035773605
rivers,0.079766355
south,0.014566325
wales,0.041122455
tweed,0.05692909
richmond,0.08546232
landtong,0.056791577
surfers,0.049855057
landinwaarts,-0.023894561
landschap,-0.021505602
glooiend,0.06381048
vulkanische,-0.14931165
natuurgebied,-0.016114835
border,-0.02853217
laagland,-0.079130635
verbouwd,0.2100258
binnenland,-0.042319577
geoogst,0.020526107
macadamianoten,0.04056394
struiken,-0.11244474
bekommerde,-0.02122721
beslommeringen,0.03428307
gehakt,-0.05836386
kunstgaleries,0.11413081
antiek,0.14681762
galeries,0.1107036
kunstboeken,0.04498203
sportief,0.21166934
surfer,0.13690951
kostende,0.07000424
melodramatisch,-0.027696945
omgebouwde,0.19617698
handige,0.12850782
kloostertafel,0.11484136
zitgedeelte,0.15166023
comfortabele,0.16798739
leunstoelen,0.06329195
quilts,0.102779366
gedecoreerd,0.18009266
verklapt,0.034113348
huishouden,0.10266507
bestierde,0.1623259
gaatje,-0.008853627
getogen,0.09053551
tuinmannen,0.08866507
staljongens,0.061085258
opvliegende,-0.051599532
temperamentvol,0.13593937
kookte,-0.09102879
uitvoerde,0.10527181
holden,-0.017786965
elders,0.0010955352
neerzetten,0.12078598
instemt,0.111268125
zintuig,0.004392877
controlfreak,0.049901217
stemde,0.026909482
parkeerplaats,0.038142808
manoeuvreerde,0.07403114
fysiotherapeut,0.17724475
hopend,-0.04166743
fysio,0.1282177
bijkomstigheid,0.19658814
verlof,0.16404304
fruitschaal,0.018164821
afweegt,0.0010571256
betekenissen,-0.050564334
saffierblauw,0.008439086
hemdje,-0.0030593723
aardewerken,0.016722016
ovenschaal,0.02339907
crème,0.042876303
subtiels,0.041492235
blaffende,-0.09919049
privézaken,-0.04154415
charlies,-0.045389116
sprite,0.04952842
stan,0.07067636
stalmeester,0.0758448
paardgereden,0.10142915
wortel,-0.07258167
bedongen,0.14116624
onzekere,0.014324829
ingedekt,0.023896653
zomerdag,0.1387499
commissies,0.013162594
stoeiden,0.055806376
harriets,-0.0018660529
speer,-0.0014019199
slippend,-0.10628387
blafte,-0.030410424
gebloemde,0.04187794
aangehad,0.0609501
bijbehorende,0.063390434
vermaande,-0.026486382
zenuwslopend,0.057410326
gehuppeld,0.14662436
sarong,0.022056248
loshing,0.016966399
broekzakken,-0.059193425
rondgehangen,0.070695594
verlamde,-0.20872961
roerden,-0.1368137
spiertje,-0.06631331
afdwaalde,0.08859488
speels,0.15423955
betrouwbare,0.1617679
figuurtje,0.07996914
vereniging,0.04480324
wederzijdse,-0.03424251
aangemeld,0.06757045
southern,0.057112962
cross,0.05144594
au,0.018880893
inspecteren,0.07256654
opgetild,-0.0029255822
formaliteiten,0.08116059
aankwamen,0.06901269
opklom,0.11292988
overdonderd,-0.01752764
beoordelingsvermogen,-0.07595435
verstrooid,0.035468165
studiebol,0.111656114
neurotisch,-0.089976214
zessen,0.13125254
knipte,0.06537976
snuit,-0.034715913
verdeelde,0.030353785
revue,-0.025950061
aansloeg,0.025573924
opgesnoven,-0.020854842
legging,0.040724456
madeliefjes,0.039438494
pofmouwtjes,0.09175646
servetten,0.049568854
paella,0.1419689
garnalen,0.0579883
saffraan,0.013713494
uien,-0.08022297
knoflook,-0.038586468
doperwtjes,0.0034723878
variant,0.04098335
sangria,0.09642746
beaujolais,0.15668374
noodzaak,-0.13263881
vervul,0.06596741
doorgronden,-0.058130663
discipline,0.052237824
dénk,-0.10169722
basilicum,0.025539659
kneusde,-0.059501063
blijheid,-0.023472518
sussen,-0.084880166
serveerde,0.1842562
verpletterende,-0.09467429
percolator,0.003071189
wijzelf,-0.04008561
verkering,0.16278338
ontglipte,-0.084162846
alhoewel,0.034200147
vlocht,-0.06543875
behoeftig,-0.11099972
wegwerpgebaar,0.032780427
kruisten,0.020408098
knalblauw,0.04940918
weggelegd,0.1532172
gedesillusioneerd,-0.18448263
herhaling,-0.07194722
instituut,0.09061442
inschatte,0.03775879
tegenspraak,-0.017315343
duldde,-0.014027942
zenuwpees,0.04584517
koffiemok,-0.0016529723
ontsnapten,-0.111654535
sprankelden,0.073178686
omvergooide,-0.0006837547
j-ja,-0.07362505
raap,0.021464154
ophitsende,-0.11407084
geïrriteerder,-0.077425614
betoveren,0.04462982
bedwelmen,-0.063272566
duizelingwekkend,0.092061475
aanvoelt,-0.03421423
waanzinnig,0.100777864
plagerige,0.044263273
onderging,-0.00064146146
kamelen,-0.029881503
reinigend,-0.056778923
galopperen,0.04463128
verwerkte,0.00130146
ophalend,0.0032851696
duivelse,-0.03914152
gepareerd,0.07000263
afweren,-0.08298795
overhoud,0.090052724
onbestendig,0.01893153
canvas,0.018118596
bruisende,0.103041574
draafde,0.05470787
abrikooskleurige,0.10756901
teruggekaatst,0.0344714
hoofdstel,0.090263486
leiband,-0.066512726
geheven,0.00097320974
zweepje,0.08122485
galoppeerde,-5.3234864e-05
aansporing,0.099050835
omkeerden,-0.014587441
opgeklaard,0.10937461
bonden,-0.021403197
takje,-0.039878443
ochtendmens,0.09716311
ochtends,0.0070993295
willig,-0.022652537
onchristelijke,-0.010457419
ongenadig,-0.08496963
tij,-0.041814905
eb,-0.020603776
bedaarde,0.022968084
paardrijlessen,0.18409094
paardenfokker,0.18982887
jockey,0.12536481
tennisles,0.1978664
wimbledon,0.14195436
kunstwereld,0.05765543
verjaardagsfeest,0.21053986
klakte,0.068225786
ivoren,0.094409585
dolfijn,0.10826582
strijdvaardige,0.03188981
snibbig,0.062402435
onbetrouwbaar,-0.031260695
achtereind,-0.018000422
varken,-0.045719434
tóch,-0.044322453
onnozele,-0.082706496
scheelde,-0.053777553
leeggemaakt,0.05486574
geluidsinstallatie,0.17310439
buffet,0.13118865
over-,-0.14000468
robijnrode,0.09701717
kralen,0.06816121
goudbruin,0.08520407
enkelbandjes,0.115416154
plukjes,-0.03278669
aangebracht,0.08567634
sodeju,0.021666922
verdachtmaking,-0.08758317
goedmoedig,0.12165652
preutse,-0.00756108
trut,-0.07646341
maniertje,0.09142477
ultieme,-0.001860097
jonkvrouwe,0.11564749
nippen,0.09304325
koelte,-0.062907904
wuiven,-0.00487756
fakkels,-0.039511777
dansje,0.10410354
alter,-0.044137638
neurotische,-0.10916372
sotheby,0.038267046
gefeest,0.12156322
gedans,0.0055951625
nadruk,0.13780202
poepje,-0.016853534
begrijpelijk,-0.036069907
afspreken,0.122855574
schateren,-0.064730175
achtervolgen,-0.082022056
wijduit,0.026616333
schaamrood,-0.09504934
teruggedacht,-0.027042348
opgaand,0.032601435
vertrekkende,0.012580062
dekbed,-0.06034626
remmingen,-0.09362471
gedeprimeerder,-0.05111582
buitentrap,0.1144859
bezielde,-0.057039395
ontleden,-0.10995976
bozig,-0.046469353
wélke,-0.12413437
grommen,-0.09072187
zogezegd,0.0494263
pleuris,-0.18855728
suizend,-0.042388976
opgelicht,-0.020366892
hens,-0.009508304
frituurpan,-0.07431517
suffen,-0.032077618
keukenramen,-0.058416598
brandweer,-0.0642342
brandblussers,0.005861489
tuinslangen,-0.08753128
geknetter,-0.05807385
slang,-0.12890778
struikelt,-0.13330112
raamkozijn,-0.0349929
neerviel,0.055148706
tuinslang,-0.022427242
geestdriftig,0.1565876
zenuwslopende,-0.01727935
likkende,-0.11408245
verstikkende,-0.23721322
verkoold,-0.17876409
sweater,-0.018742153
activiteiten,0.050540246
brandweerwagen,-0.018771246
neerdaalde,0.01687133
beige,0.043368477
werkbroek,0.03854414
hartversterkertje,0.1939762
aantikte,0.1680204
afgebrand,0.0055748555
queensland,0.026327616
mok,-0.0013729483
blauwachtige,-0.016285457
vuurzee,-0.113955215
bedwongen,-0.106900506
aanstoot,0.047830015
achtbaan,-0.0501004
gekookt,0.09007407
gebakken,0.09133166
duik,0.042210624
toegaf,-0.040932253
poppen,0.05447868
lichtgevend,-0.012078941
bloesje,0.0097453445
gemoedsrust,0.043645173
plofte,0.016861046
schemerlampje,-0.016506739
ingetrokken,0.032168616
opdat,-0.03928373
raarder,-0.02984348
overrompelen,-0.015304015
bevredigende,0.17681086
diepgaande,0.045369327
dupe,-0.017889641
droomloze,-0.005504176
beperkt,0.18277615
biechtte,0.040179275
perth,0.111074865
zuid-afrikaanse,0.044024963
waslijst,0.043147177
gemoderniseerd,0.15161383
meeuwen,-0.023884147
thermiek,0.07206314
schuimkoppen,0.015190616
hobbelpaard,0.13772133
stuiterde,0.0041286126
blafje,0.070627645
opsprong,-0.01181902
klauterend,-0.09329499
stoeiend,-0.01244322
dwarszitten,-0.061096787
losser,0.046027005
kappen,0.021826226
warboel,-0.12123721
luchthaven,0.066423
teruggevlogen,0.13374905
vrijden,0.062383972
thuisblijft,0.08492096
regelt,0.16900165
ergerlijk,0.018167965
zinkend,0.004024625
bloedziekte,-0.033130623
getest,0.078865215
luidruchtiger,-0.026596535
promiscue,-0.0814413
misging,0.0756126
achterhaalde,-0.079500504
royale,0.20796034
regeling,0.13920103
beetgenomen,-0.07671755
indicaties,-0.042565316
aangaven,-0.005011365
beduveld,-0.034068953
wantrouwige,-0.061822727
afkappen,-0.012058996
snoot,-0.0970355
afmaak,0.09751281
rosbief,0.058045313
pretlichtjes,0.046599045
knapperig,0.09036511
aardappels,-0.041033518
sperziebonen,0.012475632
jus,0.0329651
bijbaantje,0.23946622
afbranden,0.028317386
adressen,0.067395054
beschroomd,0.020355716
waanzinnige,-0.09872502
toetjes,0.09720946
zuid-afrika,0.0036226436
afwasmachine,-0.02074844
merlot,0.16414072
bijdraagt,0.11250172
restaurator,0.105703235
restaureerde,0.07656692
liefdadigheidsproject,0.13652581
minuutje,0.087933786
postduiven,-0.008615402
telegraaf,-0.026273932
opgestaan,-0.026916064
verspild,0.031023588
minutieus,0.024153572
safari,0.0628144
zeurde,-0.05905763
capribroek,0.06792912
irrationeel,-0.21274778
koffiezetten,0.08277764
benodigdheden,0.08516877
smachtend,-0.005887978
wegkwam,-0.05845533
spookte,-0.13182986
gloeiend,-0.17358404
bretts,-0.07059222
postpakketje,0.10596378
samenwerkte,0.047907647
mount,0.11280028
everest,0.06648536
zakendeal,0.086568825
draadje,-0.057222396
losbarsten,0.0035526603
sneu,0.029967144
zielen,-0.06621724
solliciteren,0.15814683
aten,0.059366573
hamburgers,0.066682205
doorreizen,0.17834987
toestanden,-0.10666895
tipje,-0.012482904
mislukken,-0.0074096248
dekking,-0.014132574
remde,0.0033166446
stoomwolkjes,-0.04043772
ochtendlucht,-0.0396842
blootshoofds,-0.018651102
regenjack,-0.0371749
ochtendkou,-0.15219802
trainingsbroek,0.023257699
algehele,-0.12933014
ongelovige,-0.09935494
schraper,0.053962737
haakje,0.031026294
flank,-0.03167468
beton,-0.11916776
zenuwachtige,-0.04817132
danspasjes,0.10568129
hoefijzers,0.051203404
krasten,-0.14807655
schoonspuiten,0.028566264
konijntje,-0.09387495
box,0.07002719
klaargezet,0.1732383
bokkensprongen,-0.044122964
vastgebonden,-0.08568607
steigeren,-0.060367446
bokken,-0.09290997
halster,0.038520716
paardenfluisteraar,0.08038489
bezoedelde,-0.097453244
vrouwonvriendelijke,-0.0741792
ontbijtje,0.12073414
och,0.05329583
steak,0.112018645
omkwam,-0.101335265
figuurlijk,-0.10690926
veelbetekenend,0.15395023
donderwolk,0.005706817
gewaardeerd,0.15326774
verwarrender,-0.0738461
donshaartjes,0.014170155
afkrijgen,0.15891457
organiseerde,0.18773901
verbouwing,0.16040342
vlekkeloos,0.17834857
aanrechtbladen,0.13987148
koopt,0.09548924
producten,0.051849566
werklui,0.059124887
bespaar,-0.05622502
aldus,0.046947755
kapitalist,0.053573936
deksels,0.06623825
ijsemmers,0.07361959
proefdraaien,0.19386622
gesolliciteerd,0.2021045
genodigden,0.11947521
doffen,0.115468286
lila,0.025402673
gevatheid,0.06798673
hartjes,0.053425696
misprijzend,0.02115222
neerkijken,0.054585226
slapeloze,-0.07184801
kruk,0.100479245
item,0.075672075
slagtand,0.018272337
voetstuk,0.022095598
snijwerk,0.09877356
afrikaanse,-0.021700619
olifant,0.016694278
neushoorn,-0.05263199
jachtluipaard,0.019038748
buffel,-0.008810036
schaakten,0.069397405
grijnzen,0.035182048
alice,-0.037104443
óók,0.06516994
hm-m,0.152985
versieringen,0.1504488
verbleekte,-0.083429426
slijten,0.020993743
reserves,0.012203306
opvrolijken,0.13347605
overging,0.04356586
belogen,-0.1581889
opzag,0.0068155713
verdiepen,-0.042080626
ivoor,0.027488645
apen,-0.09708017
22,0.050571047
beladen,-0.036468297
pauwen,0.008320354
salomo,0.02633303
inkomsten,0.082449466
research,0.07802079
nadenkende,0.031583324
krullerig,0.03886983
crèmekleurige,0.11799563
kabeltrui,0.045063213
rinkelde,0.12232477
onaangenaam,-0.04156988
noorden,0.01232983
west-australië,-0.039747234
rivieren,-0.08715027
kloven,-0.14639366
slaapmutsje,0.12582798
verwonderde,-0.081918284
verwonde,-0.1326665
beeldje,0.064690076
wattenstaafje,-0.012483977
stola,0.022268578
close,0.07068926
geplaag,-0.024693996
closer,0.02333865
patrick,0.065011464
afvraagt,-0.07480334
doekjes,-0.01677569
patricks,-0.07673505
romances,0.040771633
explosief,-0.017986715
opa,0.063490465
vernoemd,0.15476936
stuipen,-0.033049814
jaagde,-0.041962232
autoritaire,-0.062773295
dynamisch,0.1523103
cultuur,-0.007038504
zeiler,0.26215208
genen,-0.03515488
vasthoudendheid,0.0054376423
slop,-0.013808228
doorzichtig,0.012399892
chocolademelk,0.019822814
drinkt,0.04271859
sterkers,0.061370064
weerkaatsten,-0.005829662
partje,0.029289512
reuzin,-0.011415601
voordeeltje,0.09694119
minderwaardigheidscomplex,-0.0628269
dor,-0.09042156
beekjes,-0.11528245
krokodillen,-0.15960428
gevist,-0.0129038915
dezen,-0.06852655
twinkelend,0.05692934
beminnen,0.04472888
timide,0.016626
ontdekkingstocht,0.120581046
ritmisch,0.059400972
sensationele,0.0026276708
ingesteld,0.18354787
afgekoeld,0.089569226
schrikt,-0.08070189
rot,-0.13204144
donkergroene,0.02933888
flûtes,0.119270235
prachtiger,0.06982695
ijzerdraad,-0.04135465
kurk,0.019025624
toosten,0.2422444
schaafwonden,-0.13155274
daarginds,-0.0034275502
darwin,0.014070243
bijzettafeltje,0.11096808
bijschenken,0.06771732
aanheb,-0.004493229
oorverdovende,-0.028356481
zoent,0.036752947
gevreeën,0.016318753
snelkookpan,-0.1116137
vrijelijk,-0.05846209
dwarrelen,0.014193039
sudderen,0.024496749
ingeruild,0.11819442
carol,0.089380875
veehouder,0.15086596
tussendoor,0.15570636
peter,0.05322152
viertjes,0.18525407
periode,0.025691539
geraapt,-0.008257292
fratsen,-0.07149848
toepasselijk,0.06758129
martins,-0.079511024
regendruppels,-0.07210074
rustdag,0.07914111
venetiaanse,0.083438605
colombine,0.08572582
commedia,0.023582503
dell,0.045343474
arte,0.05673913
dienstmeid,0.045369204
flirterige,0.048329838
roddeltante,0.06854232
gebruikmaakt,0.085767105
vermommingen,-0.035929635
prototypes,0.08135704
carnaval,0.13160393
serenissima,0.033729732
stamvader,0.052191634
versloeg,0.10363171
1797,-0.04889493
oostenrijk,-0.00361101
venetië,0.052462693
verkleedt,-0.00992512
tegenstribbelen,-0.05312072
kersentaart,0.11362143
erbuiten,-0.08503483
afgetobd,-0.11579409
troosteloze,-0.12960295
regenachtige,0.017278403
prieeltje,0.10298475
beschut,0.035371978
vasthoudt,-0.017217316
rondje,0.13188122
prieel,0.066041395
tred,0.1047731
vooruitgang,0.1703342
geheimgehouden,0.042203486
verweet,-0.09127963
fysiotherapeute,0.14311692
ellen,0.043663688
eenvoudigweg,-0.13596582
impuls,-0.074070245
bijstaan,0.04791611
traject,0.08250795
ein-de-lijk,0.07299705
schei,-0.087763235
vervolg,-2.4065375e-05
wonderbaarlijke,0.042273924
allermooiste,0.16060282
herfstdag,0.14627022
meningen,-0.05628202
inval,0.015222602
werktuigen,0.0051088184
achterklep,0.019402817
zakdoekje,-0.09666047
ontroostbaar,-0.16051665
bestuurdersportier,-0.053892363
achteruitkijkspiegeltje,-0.08772286
uitgaand,0.09897171
waarschuwingsbord,-0.04095293
aankomend,0.19618958
beslagen,-0.02036469
omgooide,0.08064923
vermoeide,-0.03561513
leunstoel,-0.0033876598
krukje,0.078066885
gips,-0.07240144
verzwikt,0.04077808
verpleger,0.017561596
gereisd,0.13760993
rijstijl,0.0072986037
verrekte,-0.023087367
hawaï,0.19173779
tahiti,0.13684335
doorn,-0.039475136
omschrijving,0.10313502
prikkelbaar,-0.05495463
begeerde,0.1046606
neusbrug,0.003257893
schoonmaakt,0.024988525
onthand,0.010314271
langskomt,0.16428256
doorneemt,0.09510695
toontje,0.09316279
verzachtende,-0.10082675
down,-0.007363759
ingeving,0.06088145
schommelingen,-0.08322354
augurken,0.0036511272
