token,aap,frequency
manfred,0.014474252,965
bleekjes,-0.00025948137,964
schijnwerper,0.04429949,964
poortje,-0.014004959,964
muskusachtige,0.058242865,964
diplomatie,0.10292413,964
overheerst,-0.04478781,964
meepraten,0.0062924847,964
masten,0.04975452,964
parochie,0.04426305,964
woede-uitbarsting,-0.113263875,964
rammelende,-0.068308525,964
aasgieren,-0.1186026,964
breidde,0.019205421,964
draadloze,0.052685395,964
uitlokken,-0.14470358,964
marcs,0.024530776,964
babe,0.052636,964
gebhardt,0.023538372,964
papiertjes,-0.0028147977,963
blindheid,-0.13385883,963
verticaal,0.06405381,963
ingewijd,0.08145573,963
sprookjesachtig,0.17454213,963
setting,0.18036428,963
schateren,-0.07262134,963
tweehonderdvijftig,-0.020273995,963
wegwijs,0.03392978,963
diesel,-0.06214942,963
civiele,-0.07692641,963
achteringang,0.008327363,963
neeg,0.111955345,963
milt,-0.15782078,963
marjolein,0.06211005,963
gwenellen,0.039866902,963
liesbet,-0.023846587,963
isandro,-0.0065953434,963
bloemstukken,0.13988131,962
aangepaste,0.08473999,962
handrem,-0.05676239,962
opgeklommen,0.04422661,962
kinds,-0.002077788,962
stilstaande,-0.017795,962
klaarkomt,-0.014196821,962
overgoten,0.057515986,962
toebehoren,0.011236548,962
fletse,0.035362795,962
tactisch,0.05918745,962
rassen,0.037526205,962
uitliet,-0.036381654,962
singh,0.010169748,962
toiletspullen,0.017400041,962
stilstaat,0.0021200934,962
did,-0.004949793,962
kapelaan,0.008450672,962
braak,-0.040620238,962
copper,0.05805676,962
creed,-0.034021676,962
donderbus,-0.05923741,962
ceridwen,-0.0902054,962
chirurgische,-0.025152456,961
kleedkamers,0.05249989,961
stuurwiel,-0.0039339215,961
onaanvaardbaar,-0.06267464,961
zwaars,-0.038796563,961
belegde,0.0630616,961
verstarren,-0.046747707,961
nieuwslezer,-0.0018790849,961
openstaat,-0.00012637861,961
halfleeg,0.0010135006,961
postzegel,0.020538017,961
zwichtte,0.021972546,961
enz.,0.043153472,961
heersers,0.0043232366,961
malibu,0.056349058,961
blackstone,0.020953499,961
daartussenin,0.101049945,960
attributen,0.10880113,960
zoeter,0.062709786,960
eenling,0.0055915713,960
uithaalt,-0.10427181,960
schoeisel,0.04300498,960
ondervroeg,-0.04028891,960
kensington,0.08707835,960
lintje,0.026565107,960
poincaré,-0.0059758686,960
schakelt,-0.036567084,960
pol,-0.022580944,960
rutger,0.018949334,960
tatjana,0.028705414,960
poppetjes,0.03376294,959
sneetje,-0.04182559,959
morsen,-0.037628703,959
slepend,-0.063563794,959
señorita,0.10840112,959
citroën,-0.015233329,959
rinkelt,0.010334343,959
wis,-0.045409516,959
donkers,0.013139406,959
snerpende,-0.06707138,959
tennisbaan,0.07800824,959
zwijnen,-0.05707238,959
ontoereikend,-0.0027855486,959
beducht,-0.089201234,959
omroep,0.041170664,959
bevallig,0.18437794,959
sleurt,-0.06561015,959
sheldon,0.021861203,959
saffy,0.006006319,959
swintharik,-0.014364248,959
kiekjes,0.045991898,958
dierbaarste,0.06426672,958
shows,0.11161646,958
wetens,-0.13558525,958
afgeschud,-0.07842763,958
palestijnse,-0.09107855,958
droefenis,-0.05536963,958
oostkant,0.023360083,958
allerhoogste,0.095248014,958
bedachten,0.016885342,958
kustweg,0.051031888,958
ashleigh,0.085566945,958
waterdichte,-0.015919674,957
ziekenboeg,-0.05559427,957
heathers,-0.016178735,957
aanslaan,-0.052189242,957
asperges,0.08493127,957
religies,0.06806562,957
vernederingen,-0.1698415,957
blauwgrijze,0.0864927,957
rechtschapen,0.005768493,957
lopez,0.060477383,957
afschrikwekkend,-0.042237803,957
mallorca,0.09036122,957
lokaliseren,-0.053823464,957
gehoorzaamt,-0.03733793,957
aristocratie,0.088498145,957
hints,0.06865217,957
vleesgeworden,0.04796584,957
jaime,0.020719387,957
limiet,0.025781514,956
beluste,-0.07820202,956
geveinsde,-0.02224825,956
middels,0.034994356,956
seringen,0.11505023,956
bouwterrein,-0.03990996,956
scherpschutter,-0.039756313,956
gebreid,0.030795325,956
naargeestige,-0.0007976219,956
tegenprestatie,0.040166825,956
vastigheid,0.12597783,956
bloos,-0.06270144,956
thriller,0.05252728,956
witold,-0.069779314,956
mogs,-0.14927647,956
babbacombe,0.08570197,956
indiana,0.046775673,955
perth,0.09796896,955
violen,0.13951276,955
geactiveerd,-0.052846387,955
capaciteit,0.05759652,955
doorkruist,0.004957821,955
beschoren,0.031507976,955
gemopper,-0.039189845,955
coalitie,0.009979524,955
kerngezond,0.023304299,955
schoonfamilie,0.052799094,955
shep,-0.05621999,955
edmond,-0.042888906,955
macro,-0.08094662,955
graeme,0.03666219,955
omgaf,0.09753565,954
bijgelovig,-0.03517039,954
mals,0.020455576,954
bruisen,0.024856962,954
blaffende,-0.11510958,954
dwarsgezeten,-0.039746687,954
klapperden,-0.04758078,954
aftrekken,-0.07889941,954
joggingpak,0.037211858,954
messcherpe,-0.021728989,954
krankzinnigheid,-0.11960204,954
nummertje,-0.006015694,954
onwrikbaar,0.00932157,954
vooraanstaand,0.05783973,954
grasmaaier,-0.037341744,954
patrik,-0.1417439,954
uitverkorene,0.078436464,954
stomste,-0.07934594,953
wandelschoenen,0.03158307,953
maniak,-0.16449785,953
erotiek,0.11345747,953
veldje,0.0067894496,953
co,0.022164073,953
rechthoekig,0.059168465,953
tegenpolen,0.07129633,953
bezorg,-0.079881884,953
geoorloofd,0.002817154,953
geordende,0.099466786,953
heidense,0.047652654,953
schorpioen,-0.0641688,953
huwelijksfeest,0.081965886,952
ondersteunt,0.014601644,952
latend,0.002233347,952
wereldberoemd,0.090090394,952
uitputtende,2.3745e-05,952
seriemoordenaars,-0.08973436,952
rellen,-0.17368501,952
eentonig,0.052894533,952
omhoogtrok,-0.025930103,951
scanner,-0.001005888,951
administratief,0.0022076443,951
rijkdommen,0.040044308,951
luchtvaartmaatschappij,0.020868467,951
pulserende,0.09352767,951
margriet,0.086398125,951
zoes,0.008465327,951
kyla,0.02625706,951
seppe,-0.06951605,951
norbert,0.002923727,951
uitgewezen,-0.05614519,950
tijdsbestek,0.03523111,950
gecondoleerd,-0.04625884,950
donderwolk,-0.05296048,950
rijbroek,0.053408805,950
snijd,-0.07216833,950
minneapolis,-0.014326658,950
onderhoudend,0.17012382,950
skeletten,-0.050257936,950
stroomversnelling,0.005831171,950
levenskracht,0.093635306,950
stelten,-0.06404708,950
veronika,0.006665092,950
bombardementen,-0.13833869,950
gemeenten,0.034153566,950
pelle,-0.056646384,950
terrasdeuren,0.069872715,949
kundig,0.13180584,949
haargrens,-0.011268035,949
meervoud,-0.022087216,949
express,0.019348599,949
taartjes,0.1154616,949
vriezen,-0.12562922,949
teamgenoten,-0.015293412,949
snelst,-0.014349848,949
vervalst,-0.067204736,949
deugdzaamheid,0.03762111,949
parsons,-0.011503752,949
control,-0.0017129444,949
margery,0.0027781937,949
m.j.,-0.012986929,949
alessi,0.024372486,949
loopafstand,0.0897892,948
samenkneep,-0.03383909,948
toekomstig,0.048072774,948
doorvragen,-0.06326023,948
oneffen,-0.04819955,948
bereden,-0.01163597,948
rustplaats,0.05425635,948
aangedurfd,-0.048069827,948
dickie,-0.041391224,948
willekeur,-0.075873956,948
verplaatsten,-0.0050659776,948
grif,0.047025215,948
rozenkrans,0.025225172,948
franc,0.009205716,948
hulpje,0.01676378,948
professoren,0.034616493,948
wegebde,-0.011509968,948
afspiegeling,0.10308322,948
kostbaarheden,0.02034773,948
efficiënter,0.014950063,948
marianna,0.11186698,948
ingestopt,0.041466184,947
uitstrekten,0.065521106,947
petite,0.04269005,947
staatsgreep,-0.11782541,947
zwaargewond,-0.16422689,947
lunchafspraak,0.0112648355,947
hachje,-0.08882755,947
punch,0.0812378,947
colby,0.019797422,947
woestenij,-0.023785338,947
mausoleum,-0.0025992393,947
slurf,-0.019475121,947
aangemeerd,0.05356294,947
moreno,0.031982478,947
voorbedachten,-0.11601777,946
luchtruim,0.034041766,946
aansnijden,0.008338492,946
edelsteen,0.13639611,946
waslijn,-0.058325656,946
paradox,0.04228778,946
honingkleurige,0.16731548,946
bedoening,0.017470226,946
stemden,0.034943465,946
hendricks,-0.06690397,946
bogart,-0.02986231,946
bloedsomloop,-0.0079075135,946
oprakelen,-0.12775104,946
lekt,-0.07590578,946
reinigen,-0.06228475,946
orgasmes,0.032327227,946
bofte,0.08952296,946
chateau,0.13443896,946
sandhamn,0.027115867,946
chaim,0.0027411468,946
hélène,0.07395049,946
zakahr,0.008188578,946
onplezierige,-0.07570953,945
doorsnijden,-0.12681863,945
haarspeld,0.0436546,945
brandstichting,-0.24941668,945
bieder,0.051630694,945
capabel,0.105952196,945
orléans,0.055390038,945
lanceren,0.04877592,945
korea,-0.002890017,945
bevoegdheden,0.009968113,945
brui,0.02233837,945
logistiek,0.031943996,945
gestroomd,0.0024348795,945
darm,-0.060996585,945
isak,-0.091794804,945
effectiever,-0.030020185,945
automobilist,-0.12921752,945
zwijger,-0.01828868,945
welvarend,0.108885534,945
perkins,-0.015588416,945
roark,-0.0044551194,945
deb,-0.028652892,945
clarice,0.05640376,945
adeline,0.106091656,945
jak,-0.045224886,944
slakken,-0.016781934,944
naambordje,0.017384656,944
buurmeisje,0.052060656,944
ontschoten,0.022613917,944
bedwelmde,0.09605361,944
onraad,-0.06174527,944
vlijen,0.02591462,944
manicure,0.100642756,944
hulst,0.068502665,944
onuitstaanbare,-0.110369705,944
zogen,0.013658423,944
parelden,-0.053089682,944
1917,-0.011323012,944
associeerde,0.037539475,944
brommen,-0.025931569,944
finland,0.04169005,944
wenk,0.061881594,944
ruggelings,-0.059007503,944
volken,0.03507997,944
char,0.027267708,944
johanne,0.030043025,944
uyttenbogaert,0.041372355,944
zarif,0.047815118,944
eindpunt,0.059982494,943
defensieve,-0.05657997,943
achttiende-eeuwse,0.1357691,943
beschermden,-0.013584677,943
eeuwenoud,0.079779044,943
drugshandel,-0.16027543,943
onderschept,-0.0715991,943
protestantse,0.0277076,943
berlijnse,-0.06643267,943
kulal,0.012573313,943
autobiografie,0.05986636,943
getty,0.04736174,943
raschid,0.0077537596,943
dead,8.165836e-06,942
vermorzelen,-0.11040576,942
gemurmel,0.07652798,942
spotlights,0.078771204,942
bijbedoelingen,-0.0026322156,942
zooitje,-0.08674375,942
boompje,0.05191818,942
voorlichting,0.030746099,942
pils,0.036370363,942
onderhoudt,0.04767639,942
uitga,-0.03562659,942
duiker,0.02985106,942
sinistere,-0.031184956,942
pragmatisch,0.058504686,942
puccini,0.14374678,942
uitviel,-0.06306684,942
selby,-0.053450968,942
geertje,-0.044133093,942
vitrines,0.09167438,941
uitgemeten,-0.0049959924,941
uitgeslapen,0.03510333,941
veldslagen,-0.026155293,941
standhouden,-0.038731676,941
grasland,0.06731065,941
vergeeld,0.009511467,941
wouden,0.06977389,941
viaduct,-0.03675331,941
metalige,-0.040042628,941
donkerblond,0.118028454,941
middle,-0.004212735,941
afgaat,-0.041087843,941
gril,-0.0211498,941
prikkende,-0.08392805,941
achterliggende,-0.045027748,941
gebrandmerkt,-0.0964431,941
amersfoort,-0.019238409,941
kuuroord,0.13500077,941
irena,0.034723263,941
ammar,0.002216313,941
pleeggezinnen,-0.03922158,940
maillot,0.033099927,940
gespoeld,-0.084397934,940
zorgwekkend,0.0057031214,940
ellendiger,-0.09663418,940
afgedragen,-0.028417625,940
brookes,0.033263553,940
weggeslagen,-0.08633778,940
eilandjes,0.11126238,940
boezemde,-0.059624836,940
update,0.05513042,940
eeuwigdurende,0.03853123,940
wisselt,0.011869877,940
botenhuis,0.029592311,940
spurtte,-0.054127287,939
liefdadigheidsinstelling,0.050858602,939
spiegelende,0.04202743,939
gedineerd,0.090433076,939
afrikaans,0.0741602,939
chardonnay,0.12034248,939
beschik,0.05001727,939
buitenspel,-0.07449804,939
voorrijden,-0.0028604977,939
freeman,0.005336538,939
couperus,0.12253631,939
violets,0.032206945,939
blaire,0.02943154,939
rokus,-0.058498263,939
djeme,-0.045292582,939
escapades,-0.0072858334,938
vruchteloze,-0.075298384,938
dieprood,0.060727283,938
vertwijfelde,-0.07236701,938
gedeelten,0.07075326,938
hierbuiten,-0.0782103,938
centre,0.07221879,938
koninkrijken,0.016176857,938
schalkse,0.032623634,938
mysteries,0.052467614,938
landgoederen,0.09011695,938
kruimel,0.0146199465,938
barmhartigheid,0.0022307932,938
opschreef,0.03442832,938
manshoge,0.047307488,938
eerbiedwaardige,0.07368219,938
downs,0.05807824,938
doordacht,0.08428286,938
ischa,0.00034490798,938
moran,-0.06772693,938
toekeerde,-0.016922226,937
zwem,0.011446508,937
elektronica,0.047854178,937
mikpunt,-0.104703955,937
hole,0.027285123,937
opwelden,-0.06647613,937
gespot,-0.001074981,937
tandje,0.0004509436,937
criticus,0.048944056,937
arden,0.06051649,937
illustraties,0.113245405,937
vergane,0.053767975,937
zandweg,-0.013053476,937
kelen,-0.076563284,937
spontaniteit,0.16271111,937
bedenkelijke,-0.03219403,937
bettina,-0.007791931,937
genua,0.09885595,937
these,-0.00018475205,937
ziener,-0.010438204,937
persephone,-0.006846875,937
graves,-0.03987958,937
carolines,-0.013474606,937
stillwater,0.014453834,937
tyson,-0.046869442,937
rivieroever,0.011288075,936
stofje,0.0130280815,936
binnengekregen,-0.04150477,936
berispend,-0.008729594,936
muiltjes,0.07939236,936
anny,0.15591145,936
overlijdt,-0.09773029,936
tuurden,0.0144499615,936
pieker,-0.047408715,936
verontschuldigt,-0.06941788,936
buitenbeentje,0.012748018,936
stamelt,-0.095189825,936
vindingrijk,0.06262322,936
gong,0.013245769,936
randolph,0.04314754,936
daantje,0.0047789253,936
mischa,0.0011328906,936
spinnenweb,-0.06307946,935
sluizen,-0.003830867,935
focuste,-0.021407863,935
leent,0.018838827,935
vruchtbaarheid,0.0702716,935
pincet,-0.015292319,935
druif,0.06560922,935
iowa,0.010613924,935
boss,0.0053055976,935
vrijlaten,-0.13721362,935
kurkentrekker,0.04036496,935
angstzweet,-0.15063305,935
kwaaie,-0.14011815,935
smakeloze,-0.059053563,935
talbot,-0.007883951,935
sterfgeval,-0.13393456,935
miniem,0.04129965,935
wenselijk,0.034529507,935
vondsten,0.08405705,935
bands,0.114502996,935
´,-0.03879566,935
bryant,-0.005676631,935
stompe,-0.010492265,934
meenamen,-0.006913333,934
gesteente,0.015862875,934
bestudeer,-0.0013357643,934
kronkelt,-0.03367677,934
gereserveerdheid,0.07077943,934
waarnemer,0.07084434,934
alledrie,-0.036818262,934
vlammetjes,0.072101474,934
must,0.046718083,934
gabriël,0.0514879,934
pitu,0.05826485,934
botvieren,-0.1081381,933
stroomstoot,-0.04987392,933
tegengesproken,-0.07211529,933
vertederde,0.07379989,933
driedelig,0.043090917,933
hinnikte,0.0070795515,933
zelfdiscipline,0.030123666,933
voorbijliep,0.0029639378,933
tegenoverliggende,-0.04462366,933
vijandschap,-0.076508746,933
communie,0.03444294,933
overmatig,-0.0630191,933
jacobus,-0.045780223,933
loopgraaf,-0.08816819,933
schokt,-0.06421286,933
popmuziek,0.13099298,933
knapt,-0.045273334,933
zelfbewuste,0.0925286,933
grondstoffen,0.041612558,933
marokkanen,-0.10654356,933
savage,-0.02427876,933
jochem,-0.008583417,932
besmuikt,0.0060529113,932
danspartner,0.1430246,932
boosdoener,-0.12301096,932
gedecoreerd,0.15854377,932
bedlampje,0.02858863,932
lompen,-0.040649243,932
hippie,0.015716895,932
accepteerden,0.013800114,932
helpers,-0.014316494,932
overtuigingskracht,0.09154558,932
drinkend,0.06377895,932
confronteerde,-0.05823271,932
arms,0.065534055,932
hik,-0.11442373,931
vertrouweling,0.06351752,931
achterruit,-0.08493967,931
onvriendelijke,-0.07035348,931
vleide,0.05153611,931
huisde,-0.009986602,931
gesneld,0.010204401,931
villen,-0.13036388,931
kauwt,-0.026133355,931
belastend,-0.07008023,931
kakkerlakken,-0.13540056,931
overheerlijke,0.11219274,931
bestreden,-0.0779962,931
entertainment,0.11848532,931
gustaf,-0.060160473,931
spuugzat,-0.11388453,930
lostrok,-0.07654956,930
aanrijding,-0.19379598,930
betekenisvol,0.111048326,930
onprofessioneel,-0.09435917,930
natúúrlijk,-0.06704516,930
geurend,0.14333443,930
bebaarde,-0.00084317476,930
welja,-0.100448176,930
bv,0.03195545,930
bespeurd,-0.0081573315,930
naaimachine,0.033101726,930
geworteld,0.02701576,930
subject,0.022970155,930
elan,0.16654105,930
staarten,-0.0052963346,930
slechteriken,-0.11741409,930
victoriaans,0.07527614,930
zuurstofmasker,-0.06273966,930
euan,-0.013908058,930
amar,0.000111501664,930
derric,-0.019740425,930
overwerken,-0.06334977,929
spiernaakt,-0.036055278,929
uitvoerige,0.051246524,929
sybil,0.031951062,929
minderjarig,-0.11304565,929
keelgat,-0.039132193,929
wanhopiger,-0.07082622,929
reflexen,0.03320089,929
77,0.007549785,929
angies,-0.026451722,929
nowak,-0.057147775,929
skavanga,0.06873286,929
setne,0.008337459,929
losbandig,-0.0023733526,928
alkoof,0.054545607,928
knapperig,0.11820777,928
zónder,-0.0048853606,928
vakjes,0.04559722,928
spaarde,0.011131447,928
kerstversiering,0.060660113,928
kolommen,0.049951553,928
banning,-0.048394136,928
pall,0.025679117,928
voorzienigheid,0.086962804,928
call,0.009006936,928
vetten,0.020146102,928
hijs,-0.031552225,928
aleksy,-0.03310109,928
jacey,0.059184596,928
belgisch,0.034954954,927
doorverbonden,-0.027659437,927
blootgegeven,-0.06101429,927
uitgereikt,0.0091674365,927
verloochenen,-0.039630115,927
norton,-0.030601546,927
wittebroodsweken,0.06253368,927
krijtwit,-0.114293665,927
achterhoede,-0.025597312,927
behoefde,0.0625875,927
jesses,-0.12834965,927
cecelia,0.072139025,927
newt,-0.09600253,927
lydgate,0.0024971832,927
íémand,-0.09739679,926
meemaakt,-0.01460515,926
doodsangsten,-0.13578631,926
europe,0.029456012,926
liverpool,0.035022598,926
ontleende,0.07854223,926
uitwisselden,0.031006439,926
mensenlevens,-0.099507496,926
onderstroom,0.0008260608,926
argentijnse,0.1098416,926
kustwacht,-0.024201838,926
verlosser,-0.0010177195,926
heights,0.027917257,926
padre,0.050767533,926
cicero,0.037570894,926
connolly,0.05648788,926
receptiebalie,0.030060282,925
schandalige,-0.112193674,925
frustrerende,0.010001302,925
mijmeringen,-0.008390337,925
visjes,0.07883156,925
wegstierf,0.047219373,925
groetten,0.051965702,925
waagden,-0.034107067,925
kippenhok,-0.048649963,925
meeslepend,0.15089583,925
huurt,0.024795778,925
laster,-0.2164139,925
teren,-0.018014017,925
briesend,-0.18084525,925
vlakten,0.0788075,925
ontgoocheld,-0.13948168,925
crane,-0.050682224,925
gwendolyn,0.06797185,925
posey,0.06817844,925
slagader,-0.08321699,924
veldbed,-0.04101471,924
allerliefst,0.122719906,924
landinwaarts,0.052785926,924
uitgelokt,-0.14414619,924
nissen,0.052240312,924
mummie,-0.018681675,924
misleidend,0.036318466,924
